,fl_date,mkt_carrier_fl_num,origin_airport_id,dest_airport_id,carrier,origin,destination,distance,crs_dep_time,crs_arr_time,taxi_out,day_of_week,day_of_month,month,arr_delay,binary_delay,avg_month_payload_carrier,avg_month_psngr_carrier,avg_domest_cost_month_carrier,avg_domest_gallons_month_carrier,avg_dep_scheduled_monthly_airport
2056,2019-03-22,726,14771,11618,United Airlines,"San Francisco, CA","Newark, NJ",2565,2230,651,26.0,4,22,3,7,1,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2057,2018-03-16,2161,14771,14747,United Airlines,"San Francisco, CA","Seattle, WA",679,1754,2006,14.0,4,16,3,-16,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2058,2019-03-03,1676,14771,11618,United Airlines,"San Francisco, CA","Newark, NJ",2565,800,1627,25.0,6,3,3,-29,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2059,2018-03-16,444,14771,10721,United Airlines,"San Francisco, CA","Boston, MA",2704,1630,55,25.0,4,16,3,-6,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2060,2019-03-29,447,14771,14747,United Airlines,"San Francisco, CA","Seattle, WA",679,1610,1819,25.0,4,29,3,-1,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2061,2019-03-28,1054,14771,12264,United Airlines,"San Francisco, CA","Washington, DC",2419,931,1740,34.0,3,28,3,-4,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2062,2018-03-10,734,14771,13930,United Airlines,"San Francisco, CA","Chicago, IL",1846,530,1134,14.0,5,10,3,-23,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2063,2019-03-05,292,14771,13204,United Airlines,"San Francisco, CA","Orlando, FL",2446,1340,2147,30.0,1,5,3,21,1,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2064,2018-03-29,1597,14771,12892,United Airlines,"San Francisco, CA","Los Angeles, CA",337,2013,2155,12.0,3,29,3,16,1,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2065,2019-03-05,1991,14771,14747,United Airlines,"San Francisco, CA","Seattle, WA",679,2043,2256,29.0,1,5,3,-24,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2066,2018-03-27,733,14771,14747,United Airlines,"San Francisco, CA","Seattle, WA",679,1933,2152,19.0,1,27,3,-14,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2067,2018-03-06,575,14771,10397,United Airlines,"San Francisco, CA","Atlanta, GA",2139,1100,1843,21.0,1,6,3,-22,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2068,2018-03-29,1845,14771,11292,United Airlines,"San Francisco, CA","Denver, CO",967,1544,1920,14.0,3,29,3,10,1,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2069,2018-03-07,414,14771,11618,United Airlines,"San Francisco, CA","Newark, NJ",2565,930,1804,28.0,2,7,3,1,1,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2070,2019-03-29,864,14771,10397,United Airlines,"San Francisco, CA","Atlanta, GA",2139,2235,625,21.0,4,29,3,-26,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2071,2018-03-07,384,14771,14100,United Airlines,"San Francisco, CA","Philadelphia, PA",2521,2255,717,24.0,2,7,3,-15,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2072,2018-03-26,2044,14771,11618,United Airlines,"San Francisco, CA","Newark, NJ",2565,1515,2339,17.0,0,26,3,-22,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2073,2018-03-29,697,14771,12264,United Airlines,"San Francisco, CA","Washington, DC",2419,2328,735,21.0,3,29,3,-10,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2074,2019-03-20,1197,14771,12266,United Airlines,"San Francisco, CA","Houston, TX",1635,49,626,13.0,2,20,3,-22,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2075,2018-03-13,504,14771,12892,United Airlines,"San Francisco, CA","Los Angeles, CA",337,830,1017,27.0,1,13,3,-9,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2076,2019-03-18,285,14771,12266,United Airlines,"San Francisco, CA","Houston, TX",1635,1125,1710,15.0,0,18,3,-24,0,429271.0,3174.7366482504603,221282227.0,131555230.0,15921
2077,2019-03-13,1890,14771,12892,Alaska Airlines,"San Francisco, CA","Los Angeles, CA",337,600,735,16.0,2,13,3,-22,0,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2078,2019-03-18,314,14771,11618,Alaska Airlines,"San Francisco, CA","Newark, NJ",2565,1000,1830,16.0,0,18,3,-29,0,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2079,2019-03-07,1040,14771,12892,Alaska Airlines,"San Francisco, CA","Los Angeles, CA",337,2200,2330,29.0,3,7,3,25,1,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2080,2019-03-25,104,14771,12478,Alaska Airlines,"San Francisco, CA","New York, NY",2586,1525,2355,25.0,0,25,3,16,1,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2081,2018-03-08,357,14771,14747,Alaska Airlines,"San Francisco, CA","Seattle, WA",679,1900,2115,22.0,3,8,3,-16,0,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2082,2019-03-05,1373,14771,14747,Alaska Airlines,"San Francisco, CA","Seattle, WA",679,1315,1530,39.0,1,5,3,-10,0,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2083,2019-03-06,1102,14771,12264,Alaska Airlines,"San Francisco, CA","Washington, DC",2419,1555,2345,29.0,2,6,3,10,1,521350.0,3141.2964285714284,73488764.0,41707157.0,15921
2084,2019-03-14,3636,14771,14869,SkyWest Airlines,"San Francisco, CA","Salt Lake City, UT",599,1648,1944,41.0,3,14,3,32,1,380000.0,1660.9490781387183,12209334.0,6327013.0,15921
2085,2019-03-24,3444,14771,12892,SkyWest Airlines,"San Francisco, CA","Los Angeles, CA",337,2030,2215,13.0,6,24,3,23,1,380000.0,1660.9490781387183,12209334.0,6327013.0,15921
2086,2019-03-09,5767,14771,12892,SkyWest Airlines,"San Francisco, CA","Los Angeles, CA",337,1500,1647,17.0,5,9,3,24,1,380000.0,1660.9490781387183,12209334.0,6327013.0,15921
2087,2018-03-14,5667,14771,11298,SkyWest Airlines,"San Francisco, CA","Dallas/Fort Worth, TX",1464,1822,1,18.0,2,14,3,-12,0,380000.0,1660.9490781387183,12209334.0,6327013.0,15921
2088,2018-03-25,4172,14771,14747,SkyWest Airlines,"San Francisco, CA","Seattle, WA",679,1020,1225,31.0,6,25,3,14,1,380000.0,1660.9490781387183,12209334.0,6327013.0,15921
2089,2019-03-13,1938,11433,13204,Delta Airlines,"Detroit, MI","Orlando, FL",957,1545,1824,19.0,2,13,3,-14,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2090,2019-03-12,2736,11433,12889,Delta Airlines,"Detroit, MI","Las Vegas, NV",1749,1610,1746,15.0,1,12,3,-11,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2091,2019-03-06,622,11433,13930,Delta Airlines,"Detroit, MI","Chicago, IL",235,1556,1619,21.0,2,6,3,6,1,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2092,2018-03-02,2432,11433,11292,Delta Airlines,"Detroit, MI","Denver, CO",1123,2030,2149,14.0,4,2,3,-14,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2093,2019-03-05,2958,11433,12953,Delta Airlines,"Detroit, MI","New York, NY",502,955,1146,11.0,1,5,3,-29,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2094,2018-03-16,87,11433,13487,Delta Airlines,"Detroit, MI","Minneapolis, MN",528,1558,1659,16.0,4,16,3,10,1,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2095,2019-03-26,1960,11433,11278,Delta Airlines,"Detroit, MI","Washington, DC",405,2020,2151,14.0,1,26,3,-16,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2096,2019-03-01,1597,11433,14771,Delta Airlines,"Detroit, MI","San Francisco, CA",2079,1233,1518,21.0,4,1,3,-22,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2097,2019-03-18,1714,11433,12892,Delta Airlines,"Detroit, MI","Los Angeles, CA",1979,710,917,28.0,0,18,3,0,1,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2098,2019-03-19,2721,11433,11057,Delta Airlines,"Detroit, MI","Charlotte, NC",500,717,908,17.0,1,19,3,-18,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2099,2018-03-14,982,11433,10397,Delta Airlines,"Detroit, MI","Atlanta, GA",594,710,917,15.0,2,14,3,-26,0,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2100,2018-03-08,745,11433,14771,Delta Airlines,"Detroit, MI","San Francisco, CA",2079,825,1049,35.0,3,8,3,8,1,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2101,2019-03-10,1948,11433,11278,Delta Airlines,"Detroit, MI","Washington, DC",405,1740,1916,57.0,6,10,3,29,1,926900.0,5087.8791982665225,344828575.0,173731457.0,16110
2102,2018-03-23,845,11433,14100,American Airlines,"Detroit, MI","Philadelphia, PA",453,600,744,15.0,4,23,3,-23,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,16110
2103,2018-03-04,1336,11433,10721,JetBlue Airways,"Detroit, MI","Boston, MA",632,1904,2050,11.0,6,4,3,-10,0,1159400.0,5646.330555555555,102771307.0,54828098.0,16110
2104,2019-03-19,1336,11433,10721,JetBlue Airways,"Detroit, MI","Boston, MA",632,1836,2028,10.0,1,19,3,-23,0,1159400.0,5646.330555555555,102771307.0,54828098.0,16110
2105,2019-03-08,268,11433,10397,Southwest Airlines,"Detroit, MI","Atlanta, GA",594,1710,1915,16.0,4,8,3,-6,0,726600.0,4544.640029325513,316631120.0,176455638.0,16110
2106,2018-03-04,4721,11433,13232,Southwest Airlines,"Detroit, MI","Chicago, IL",228,1750,1800,25.0,6,4,3,2,1,726600.0,4544.640029325513,316631120.0,176455638.0,16110
2107,2019-03-15,1069,11433,13204,Frontier Airlines,"Detroit, MI","Orlando, FL",957,1250,1534,15.0,4,15,3,8,1,260400.0,1699.1521739130435,26067753.0,17167354.0,16110
2108,2018-03-30,3066,11433,13930,SkyWest Airlines,"Detroit, MI","Chicago, IL",235,2025,2054,15.0,4,30,3,-12,0,380000.0,1660.9490781387183,12209334.0,6327013.0,16110
2109,2018-03-13,3544,11433,13930,SkyWest Airlines,"Detroit, MI","Chicago, IL",235,1216,1241,15.0,1,13,3,10,1,380000.0,1660.9490781387183,12209334.0,6327013.0,16110
2110,2018-03-02,1093,12264,10397,Delta Airlines,"Washington, DC","Atlanta, GA",534,1736,1940,54.0,4,2,3,59,1,926900.0,5087.8791982665225,344828575.0,173731457.0,8625
2111,2018-03-02,1407,12264,14869,Delta Airlines,"Washington, DC","Salt Lake City, UT",1828,710,1011,14.0,4,2,3,-9,0,926900.0,5087.8791982665225,344828575.0,173731457.0,8625
2112,2019-03-18,1373,12264,14747,Delta Airlines,"Washington, DC","Seattle, WA",2306,736,1045,11.0,0,18,3,-23,0,926900.0,5087.8791982665225,344828575.0,173731457.0,8625
2113,2019-03-03,2237,12264,10397,Delta Airlines,"Washington, DC","Atlanta, GA",534,1948,2145,12.0,6,3,3,28,1,926900.0,5087.8791982665225,344828575.0,173731457.0,8625
2114,2019-03-18,252,12264,12892,American Airlines,"Washington, DC","Los Angeles, CA",2288,712,1020,17.0,0,18,3,7,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,8625
2115,2019-03-21,2784,12264,11298,American Airlines,"Washington, DC","Dallas/Fort Worth, TX",1172,1858,2129,13.0,3,21,3,-13,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,8625
2116,2018-03-31,1362,12264,12892,American Airlines,"Washington, DC","Los Angeles, CA",2288,1849,2157,13.0,5,31,3,-18,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,8625
2117,2019-03-18,937,12264,10397,Southwest Airlines,"Washington, DC","Atlanta, GA",534,735,925,12.0,0,18,3,-7,0,726600.0,4544.640029325513,316631120.0,176455638.0,8625
2118,2018-03-18,4764,12264,10397,Southwest Airlines,"Washington, DC","Atlanta, GA",534,1710,1905,11.0,6,18,3,-15,0,726600.0,4544.640029325513,316631120.0,176455638.0,8625
2119,2019-03-18,2499,12264,11292,Southwest Airlines,"Washington, DC","Denver, CO",1452,1925,2125,15.0,0,18,3,-2,0,726600.0,4544.640029325513,316631120.0,176455638.0,8625
2120,2019-03-20,796,12264,12889,United Airlines,"Washington, DC","Las Vegas, NV",2065,825,1027,17.0,2,20,3,-26,0,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2121,2019-03-08,326,12264,14747,United Airlines,"Washington, DC","Seattle, WA",2306,1735,2018,40.0,4,8,3,25,1,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2122,2018-03-18,225,12264,14771,United Airlines,"Washington, DC","San Francisco, CA",2419,2215,127,21.0,6,18,3,42,1,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2123,2018-03-17,741,12264,12892,United Airlines,"Washington, DC","Los Angeles, CA",2288,825,1117,22.0,5,17,3,-3,0,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2124,2019-03-23,689,12264,13204,United Airlines,"Washington, DC","Orlando, FL",758,2200,15,12.0,5,23,3,-17,0,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2125,2018-03-08,485,12264,13930,United Airlines,"Washington, DC","Chicago, IL",588,1025,1127,14.0,3,8,3,-21,0,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2126,2018-03-05,632,12264,12892,United Airlines,"Washington, DC","Los Angeles, CA",2288,1231,1525,14.0,0,5,3,1,1,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2127,2019-03-25,340,12264,14771,United Airlines,"Washington, DC","San Francisco, CA",2419,1725,2013,20.0,0,25,3,12,1,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2128,2019-03-30,1826,12264,12266,United Airlines,"Washington, DC","Houston, TX",1190,2200,10,9.0,5,30,3,5,1,429271.0,3174.7366482504603,221282227.0,131555230.0,8625
2129,2019-03-19,1089,12264,12892,Alaska Airlines,"Washington, DC","Los Angeles, CA",2288,700,945,22.0,1,19,3,14,1,521350.0,3141.2964285714284,73488764.0,41707157.0,8625
2130,2019-03-04,4286,12264,11433,SkyWest Airlines,"Washington, DC","Detroit, MI",383,1310,1451,14.0,0,4,3,-10,0,380000.0,1660.9490781387183,12209334.0,6327013.0,8625
2131,2018-03-26,2626,10721,10397,Delta Airlines,"Boston, MA","Atlanta, GA",946,1600,1850,13.0,0,26,3,-13,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2132,2019-03-01,1707,10721,12892,Delta Airlines,"Boston, MA","Los Angeles, CA",2611,745,1120,21.0,4,1,3,30,1,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2133,2018-03-22,2588,10721,13487,Delta Airlines,"Boston, MA","Minneapolis, MN",1124,1125,1340,22.0,3,22,3,27,1,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2134,2018-03-04,800,10721,10397,Delta Airlines,"Boston, MA","Atlanta, GA",946,1055,1357,11.0,6,4,3,-30,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2135,2018-03-22,900,10721,10397,Delta Airlines,"Boston, MA","Atlanta, GA",946,600,902,38.0,3,22,3,-21,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2136,2018-03-22,981,10721,10397,Delta Airlines,"Boston, MA","Atlanta, GA",946,1440,1729,11.0,3,22,3,-16,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2137,2019-03-26,1856,10721,14771,Delta Airlines,"Boston, MA","San Francisco, CA",2704,705,1107,16.0,1,26,3,-22,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2138,2018-03-16,671,10721,10397,Delta Airlines,"Boston, MA","Atlanta, GA",946,1942,2242,14.0,4,16,3,-38,0,926900.0,5087.8791982665225,344828575.0,173731457.0,13480
2139,2019-03-14,2597,10721,13930,American Airlines,"Boston, MA","Chicago, IL",867,1737,1940,20.0,3,14,3,7,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2140,2019-03-10,653,10721,11057,American Airlines,"Boston, MA","Charlotte, NC",728,935,1209,43.0,6,10,3,22,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2141,2019-03-25,2059,10721,11057,American Airlines,"Boston, MA","Charlotte, NC",728,501,730,17.0,0,25,3,-21,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2142,2019-03-14,2600,10721,11298,American Airlines,"Boston, MA","Dallas/Fort Worth, TX",1562,746,1119,26.0,3,14,3,14,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2143,2019-03-11,2141,10721,12953,American Airlines,"Boston, MA","New York, NY",184,1900,2030,23.0,0,11,3,44,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2144,2019-03-18,2387,10721,13930,American Airlines,"Boston, MA","Chicago, IL",867,2021,2220,24.0,0,18,3,-20,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2145,2019-03-07,1140,10721,12478,American Airlines,"Boston, MA","New York, NY",187,1138,1259,15.0,3,7,3,-23,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2146,2019-03-25,1509,10721,13930,American Airlines,"Boston, MA","Chicago, IL",867,650,857,18.0,0,25,3,4,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2147,2018-03-05,2132,10721,12953,American Airlines,"Boston, MA","New York, NY",184,700,830,50.0,0,5,3,16,1,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2148,2019-03-19,1915,10721,11057,American Airlines,"Boston, MA","Charlotte, NC",728,1115,1345,16.0,1,19,3,-4,0,1281700.0,6686.1123330714845,286585329.0,185203987.0,13480
2149,2018-03-30,251,10721,13204,JetBlue Airways,"Boston, MA","Orlando, FL",1121,950,1303,15.0,4,30,3,34,1,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2150,2018-03-22,1077,10721,12889,JetBlue Airways,"Boston, MA","Las Vegas, NV",2381,600,858,43.0,3,22,3,10,1,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2151,2018-03-15,1089,10721,11278,JetBlue Airways,"Boston, MA","Washington, DC",399,1620,1758,17.0,3,15,3,-10,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2152,2018-03-14,1077,10721,12889,JetBlue Airways,"Boston, MA","Las Vegas, NV",2381,600,858,24.0,2,14,3,-31,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2153,2019-03-08,833,10721,14771,JetBlue Airways,"Boston, MA","San Francisco, CA",2704,1810,2209,22.0,4,8,3,-10,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2154,2018-03-14,2479,10721,11618,JetBlue Airways,"Boston, MA","Newark, NJ",200,1015,1143,36.0,2,14,3,12,1,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2155,2018-03-12,255,10721,11278,JetBlue Airways,"Boston, MA","Washington, DC",399,825,1005,36.0,0,12,3,6,1,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2156,2018-03-14,487,10721,12892,JetBlue Airways,"Boston, MA","Los Angeles, CA",2611,1123,1457,22.0,2,14,3,-16,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2157,2019-03-11,1077,10721,12889,JetBlue Airways,"Boston, MA","Las Vegas, NV",2381,546,848,14.0,0,11,3,-7,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2158,2019-03-29,1159,10721,14100,JetBlue Airways,"Boston, MA","Philadelphia, PA",280,1755,1937,12.0,4,29,3,-29,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2159,2019-03-30,951,10721,13204,JetBlue Airways,"Boston, MA","Orlando, FL",1121,1449,1810,16.0,5,30,3,-25,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2160,2019-03-18,1159,10721,14100,JetBlue Airways,"Boston, MA","Philadelphia, PA",280,1755,1937,17.0,0,18,3,-30,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2161,2018-03-01,487,10721,12892,JetBlue Airways,"Boston, MA","Los Angeles, CA",2611,1123,1457,14.0,3,1,3,12,1,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2162,2019-03-11,493,10721,11292,JetBlue Airways,"Boston, MA","Denver, CO",1754,656,943,18.0,0,11,3,-4,0,1159400.0,5646.330555555555,102771307.0,54828098.0,13480
2163,2019-03-01,762,10721,10397,Southwest Airlines,"Boston, MA","Atlanta, GA",946,1720,2025,13.0,4,1,3,-2,0,726600.0,4544.640029325513,316631120.0,176455638.0,13480
2164,2019-03-05,794,10721,13232,Southwest Airlines,"Boston, MA","Chicago, IL",861,1420,1605,19.0,1,5,3,-4,0,726600.0,4544.640029325513,316631120.0,176455638.0,13480
2165,2019-03-11,6115,10721,12953,Republic Airways,"Boston, MA","New York, NY",184,1800,1923,18.0,0,11,3,-6,0,261636.0,1504.6423728813559,7540688.5,7008451.0,13480
2166,2019-03-19,2294,10721,14771,United Airlines,"Boston, MA","San Francisco, CA",2704,910,1244,15.0,1,19,3,-10,0,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
2167,2019-03-18,449,10721,13930,United Airlines,"Boston, MA","Chicago, IL",867,625,813,14.0,0,18,3,-10,0,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
2168,2018-03-11,1078,10721,11618,United Airlines,"Boston, MA","Newark, NJ",200,600,727,13.0,6,11,3,-30,0,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
2169,2019-03-03,2195,10721,12266,United Airlines,"Boston, MA","Houston, TX",1597,1650,2024,11.0,6,3,3,-10,0,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
2170,2019-03-11,207,10721,14771,United Airlines,"Boston, MA","San Francisco, CA",2704,800,1134,12.0,0,11,3,-17,0,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
2171,2019-03-18,2195,10721,12266,United Airlines,"Boston, MA","Houston, TX",1597,1729,2047,18.0,0,18,3,8,1,429271.0,3174.7366482504603,221282227.0,131555230.0,13480
